"(PDH-CSV 4.0) (India Standard Time)(-330)","\\WINDOWS10-SAMP\Processor(_Total)\% Processor Time","\\WINDOWS10-SAMP\System\Threads","\\WINDOWS10-SAMP\System\Context Switches/sec"
"08/01/2024 22:52:45.974"," ","1372"," "
"08/01/2024 22:52:47.392","31.549479296130421346","1385","1571.1659622605934601"
"08/01/2024 22:52:48.881","37.402701591337276454","1384","4191.1680914554026458"
"08/01/2024 22:52:50.390","34.264979866160437894","1384","1096.844964137830857"
"08/01/2024 22:52:51.914","33.59282435058928229","1384","402.70864393919555368"
"08/01/2024 22:52:53.384","33.036028606396342866","1384","221.55137419026544876"
"08/01/2024 22:52:54.870","38.121705163502724645","1385","6235.9958928858659419"
"08/01/2024 22:52:56.393","43.819846036465435191","1397","5775.0287129236567125"
"08/01/2024 22:52:57.887","35.668431068558618335","1397","1840.3839986355010296"
"08/01/2024 22:52:59.388","41.316366235305260091","1398","6654.5305646840224654"
"08/01/2024 22:53:00.904","33.917650819726517852","1398","1212.4579710104762853"
"08/01/2024 22:53:02.363","34.425174540174097615","1398","952.63830808137299755"
"08/01/2024 22:53:03.890","34.639219222920416996","1398","846.30527437452349204"
"08/01/2024 22:53:05.407","33.543955103755010327","1398","979.90125716787395049"
"08/01/2024 22:53:06.877","40.887532476842238793","1398","4652.2727856260726185"
"08/01/2024 22:53:08.375","34.158949772046135251","1395","2285.6618825261498387"
"08/01/2024 22:53:09.883","33.172393392623369834","1393","1054.3597325640500912"
"08/01/2024 22:53:11.385","46.53478034242649386","1422","7458.3270714919672173"
"08/01/2024 22:53:12.884","37.466594654864628922","1426","1903.9053595787172526"
"08/01/2024 22:53:14.371","52.465077497318461042","1413","10772.530038320364838"
"08/01/2024 22:53:15.889","47.606436460754643747","1430","2414.0847312106457139"
"08/01/2024 22:53:17.388","44.632584763028781083","1431","2124.2584106824883747"
"08/01/2024 22:53:18.880","43.575320697901801736","1391","6285.8089539282691476"
"08/01/2024 22:53:20.406","33.193593518005172882","1396","1327.1095475236252241"
"08/01/2024 22:53:21.885","36.339581128833664536","1398","2256.0042317293023189"
"08/01/2024 22:53:23.412","47.313161955387109003","1439","9222.5472346963688324"
"08/01/2024 22:53:24.888","35.698687796893167956","1440","1573.3775167302305817"
"08/01/2024 22:53:26.393","43.679940956891172732","1442","7041.3791137907192024"
"08/01/2024 22:53:27.862","35.782371699787297814","1444","1842.895693226235835"
"08/01/2024 22:53:29.407","40.188611851501086392","1446","5946.0304631233311738"
"08/01/2024 22:53:30.883","38.48879656145320638","1455","4698.5224529995766716"
"08/01/2024 22:53:32.380","40.105647070770778839","1456","6573.1963695005288173"
"08/01/2024 22:53:33.748","30.206438297933601689","1455","3398.1443919809826184"
"08/01/2024 22:53:35.135","26.034799164316847708","1454","559.01176053802794286"
"08/01/2024 22:53:36.465","26.15094353522076176","1454","546.53834879103987987"
"08/01/2024 22:53:37.805","25.532505290637551809","1446","278.12495811750517305"
"08/01/2024 22:53:39.169","27.389037298754836058","1448","403.11094682936897016"
"08/01/2024 22:53:40.504","33.426902195206253054","1446","10437.623531325245494"
"08/01/2024 22:53:41.878","29.899447788047172736","1451","4604.7014119283567197"
"08/01/2024 22:53:43.197","40.044411737753819125","1462","1275.6303354753720214"
"08/01/2024 22:53:44.568","39.031363488273562723","1484","1199.5821799267164351"
"08/01/2024 22:53:45.935","79.994013660151480849","1551","6161.3294055807200493"
"08/01/2024 22:53:47.144","52.045718408754147788","1587","6192.0031834741530474"
"08/01/2024 22:53:48.355","66.936597207117358721","1587","3616.3879581760388646"
"08/01/2024 22:53:49.562","67.289786340847300039","1590","4105.4014705662975757"
"08/01/2024 22:53:50.804","57.098847058549019096","1588","4167.1211157131965592"
"08/01/2024 22:53:52.021","40.740853722711477758","1585","2873.1268488540899853"
"08/01/2024 22:53:53.227","34.896749788497992029","1584","3281.0985804554147762"
"08/01/2024 22:53:54.432","49.436656940526724213","1613","5113.9234329106584482"
"08/01/2024 22:53:55.677","25.813902169206592419","1588","3853.4075661667311579"
"08/01/2024 22:53:56.850","21.716398347153386794","1584","3237.0887366949946227"
"08/01/2024 22:53:58.069","20.724169161127324656","1584","3393.7688570392306247"
"08/01/2024 22:53:59.198","14.887122000284492174","1585","3849.9527910673177757"
"08/01/2024 22:54:00.295","30.716648262918056389","1585","6458.3200178959477853"
"08/01/2024 22:54:01.413","34.169364505150511491","1584","7474.1265567919217574"
"08/01/2024 22:54:02.494","32.231925321888731162","1581","4683.0069751359387737"
"08/01/2024 22:54:03.573","21.063811169202484308","1583","2159.1423627276126354"
"08/01/2024 22:54:04.650","26.591333475074542037","1583","2237.83239610974897"
"08/01/2024 22:54:05.753","24.208754126330422451","1582","2364.0657259749964396"
"08/01/2024 22:54:06.845","26.086880826744241801","1583","1548.7823300788172673"
"08/01/2024 22:54:07.953","22.659789750743364323","1541","2867.5493774698625202"
"08/01/2024 22:54:09.042","22.843939104828749009","1538","2649.3703819794009178"
"08/01/2024 22:54:10.058","15.778755543496469471","1537","2003.2112926321431132"
"08/01/2024 22:54:11.023","13.572841218525521612","1534","2784.3034357384808573"
"08/01/2024 22:54:12.016","32.92815232566184136","1530","3640.1278820321149396"
"08/01/2024 22:54:12.997","36.096188632854776301","1535","3216.7451067606743891"
"08/01/2024 22:54:13.979","32.413933836008283151","1534","4855.1218028431812854"
"08/01/2024 22:54:14.974","10.301194794085644091","1533","2311.4346593710533853"
"08/01/2024 22:54:15.957","13.758310360983417198","1528","3239.1122909287728362"
"08/01/2024 22:54:16.939","10.263189851051834012","1528","2181.7465162118733133"
"08/01/2024 22:54:17.945","5.306351401684572977","1529","1594.5993110002143567"
"08/01/2024 22:54:18.908","2.1721706316254030256","1527","1055.5746188160023848"
"08/01/2024 22:54:19.821","0","1526","1505.8830225325157244"
"08/01/2024 22:54:20.695","0.7194963639937657085","1527","2083.6331732289932006"
"08/01/2024 22:54:21.575","39.418342205979847392","1524","4592.0737950080556402"
"08/01/2024 22:54:22.464","8.6372181275453652205","1537","2378.6722560644175246"
"08/01/2024 22:54:23.356","5.8528387789846370026","1524","2261.6708650272439627"
"08/01/2024 22:54:24.257","0","1523","1922.3101406385314931"
"08/01/2024 22:54:25.124"," ","1521","636.72023872001034306"
"08/01/2024 22:54:26.014","0","1521","773.77987079471586185"
"08/01/2024 22:54:26.896"," ","1523","268.35832248509052533"
"08/01/2024 22:54:27.783","16.152283753765949825","1532","2530.9546607649554062"
"08/01/2024 22:54:28.600","1.026972502150902411","1517","3291.6665044787323495"
"08/01/2024 22:54:29.393","54.167196027265930525","1654","5179.5090822299825959"
"08/01/2024 22:54:30.198","20.62921050613749685","1653","7052.3039580782588018"
"08/01/2024 22:54:30.977","13.007946207052178522","1646","5897.5377728834346271"
"08/01/2024 22:54:31.781","9.4223921422354806054","1655","2761.3309177978603657"
"08/01/2024 22:54:32.579","4.7433514481283527431","1652","2706.1679821010748128"
"08/01/2024 22:54:33.379","33.416271135559419747","1656","7867.8292123685978368"
"08/01/2024 22:54:34.264","58.715942588915417844","1727","7002.6877804716723404"
"08/01/2024 22:54:34.972","82.62814974192164641","1744","5049.0045138077830416"
"08/01/2024 22:54:35.778","84.488345597674594956","1833","5067.0097415269856356"
"08/01/2024 22:54:36.517","95.771229039166399843","1864","4744.4971377631891301"
"08/01/2024 22:54:37.218","74.183137937969519271","1897","5130.8033542601424415"
"08/01/2024 22:54:37.958","66.899363003438168107","1903","4560.7734978517410127"
"08/01/2024 22:54:38.660","49.089528995895939545","1930","4360.9396937342862657"
"08/01/2024 22:54:39.374","33.989965475030018638","1951","5000.814914183268229"
"08/01/2024 22:54:40.094","47.427573633472640324","1971","7381.7910551979703087"
"08/01/2024 22:54:40.816","29.345075575239608412","1960","5587.2055578473691639"
"08/01/2024 22:54:41.541","37.272802833183803273","1955","4325.3140631231808584"
"08/01/2024 22:54:42.249","18.065518985053209633","1962","6213.350150855116226"
"08/01/2024 22:54:42.958","0.015061532282445444508","1958","5572.2151383542222902"
"08/01/2024 22:54:43.630","0","1939","6493.5679788856878076"
"08/01/2024 22:54:44.280","0","1954","5773.9817816645581843"
"08/01/2024 22:54:44.924","0","1971","7133.2889524340143907"
"08/01/2024 22:54:45.564"," ","1974","6351.2578934934053905"
"08/01/2024 22:54:46.208"," ","1975","7255.1036894851677062"
"08/01/2024 22:54:46.860","0","1961","7393.3178649597693948"
"08/01/2024 22:54:47.509"," ","1950","6229.3525503813152682"
"08/01/2024 22:54:48.157"," ","1950","7348.3846553137436786"
"08/01/2024 22:54:48.800"," ","1938","6229.9749909859610852"
"08/01/2024 22:54:49.450"," ","1938","6574.8050237977404322"
"08/01/2024 22:54:50.045","0","1936","5384.192653921278179"
"08/01/2024 22:54:50.637","19.867356566054272804","1920","4857.9703276388590893"
"08/01/2024 22:54:51.212","28.033636936878693291","1925","4656.3980147608726838"
"08/01/2024 22:54:51.785","13.730160531438496463","1925","5522.3941533484558022"
"08/01/2024 22:54:52.379","12.558827796510440677","1925","3520.9945761472363301"
"08/01/2024 22:54:52.955","12.848374296688380269","1927","3670.0343461531592766"
"08/01/2024 22:54:53.538","0.85994831084215128669","1920","3202.1878732279783435"
"08/01/2024 22:54:54.118","17.801228904507382822","1917","3537.5157669832933607"
"08/01/2024 22:54:54.698","8.7456426349475044901","1926","4863.872164981903552"
"08/01/2024 22:54:55.299","0","1923","4744.8299936584353418"
"08/01/2024 22:54:55.886","11.400008697453944961","1923","4142.388050855617621"
"08/01/2024 22:54:56.537","0","1923","3510.9294881119849379"
"08/01/2024 22:54:57.168"," ","1920","2214.4944574973724229"
"08/01/2024 22:54:57.824"," ","1919","3058.8556068676680297"
"08/01/2024 22:54:58.448"," ","1918","1014.1322553308716579"
"08/01/2024 22:54:59.099"," ","1915","612.23033443820236243"
"08/01/2024 22:54:59.726"," ","1914","806.83496043354614358"
"08/01/2024 22:55:00.370"," ","1912","671.72534636705063349"
"08/01/2024 22:55:01.005"," ","1895","1636.8091603330071848"
"08/01/2024 22:55:01.654"," ","1889","365.48101734941343466"
"08/01/2024 22:55:02.332"," ","1886","339.65393572244641973"
"08/01/2024 22:55:03.035"," ","1886","730.52670975773526152"
"08/01/2024 22:55:03.746"," ","1882","836.03968691251429846"
"08/01/2024 22:55:04.429"," ","1874","441.74759880833181569"
"08/01/2024 22:55:05.132"," ","1871","945.41025308412611139"
"08/01/2024 22:55:05.841"," ","1861","744.11993542073560093"
"08/01/2024 22:55:06.554"," ","1862","528.11198098246131849"
"08/01/2024 22:55:07.238"," ","1860","544.22896207187966411"
"08/01/2024 22:55:07.952"," ","1863","2221.0779808778852384"
"08/01/2024 22:55:08.648"," ","1846","1150.7687974142761504"
"08/01/2024 22:55:09.389"," ","1844","622.68576825564025512"
"08/01/2024 22:55:10.187"," ","1845","953.11082574884642327"
"08/01/2024 22:55:10.951"," ","1845","1016.2746526236722957"
"08/01/2024 22:55:11.715"," ","1834","607.82404050272407403"
"08/01/2024 22:55:12.502"," ","1832","307.22991757671223922"
"08/01/2024 22:55:13.258"," ","1823","1222.9875438309634319"
"08/01/2024 22:55:14.044"," ","1822","575.13793724861682222"
"08/01/2024 22:55:14.825"," ","1820","314.9071083446818875"
"08/01/2024 22:55:15.583"," ","1815","601.41022017536261046"
"08/01/2024 22:55:16.358"," ","1815","1508.5328201986037584"
"08/01/2024 22:55:17.174","22.912127324502741033","1866","4178.4238055753658045"
"08/01/2024 22:55:18.032","30.379354900035735909","1888","13646.397951109072892"
"08/01/2024 22:55:18.892"," ","1867","3924.1499659712653738"
"08/01/2024 22:55:19.735"," ","1862","532.16584024442067857"
"08/01/2024 22:55:20.588","0","1836","2767.8886164062978423"
"08/01/2024 22:55:21.427","0","1824","3807.6998056511902178"
"08/01/2024 22:55:22.282"," ","1818","640.77587212183186693"
"08/01/2024 22:55:23.123","0","1817","1899.0220995289496386"
"08/01/2024 22:55:23.978","8.178949703652428127","1796","3707.7251255983160263"
"08/01/2024 22:55:24.833","50.870284191048106948","1791","4253.7601249441295295"
"08/01/2024 22:55:25.729","18.740150173017866564","1781","4635.0222481067912668"
"08/01/2024 22:55:26.667","11.489867984113610433","1782","3215.1893575734038677"
"08/01/2024 22:55:27.602","8.2753552180303771024","1782","3331.5767808319010328"
"08/01/2024 22:55:28.530","7.2085689806236752375","1777","3173.9823186549479033"
"08/01/2024 22:55:29.471","11.173036068037610846","1775","2743.7530817426290923"
"08/01/2024 22:55:30.402","10.151983478766879898","1772","3163.2849070298802872"
"08/01/2024 22:55:31.341","7.8680367363237024847","1771","3146.7097029601818576"
"08/01/2024 22:55:32.281","6.7560792804885361207","1771","2786.6311371196684377"
"08/01/2024 22:55:33.217","8.333682570200885209","1769","3198.6982758336143888"
"08/01/2024 22:55:34.149","11.975467680208517152","1767","3580.0170505726418924"
"08/01/2024 22:55:35.127","8.196267859929129429","1766","3064.3688254224057346"
"08/01/2024 22:55:36.176","20.674824013420700197","1770","3525.1629982949439182"
"08/01/2024 22:55:37.184","20.918281777924740084","1747","3722.9777610314163212"
"08/01/2024 22:55:38.231","17.777432211790333838","1737","3542.1900060957473215"
"08/01/2024 22:55:39.245","20.042021627159712693","1712","3516.8035905354772694"
"08/01/2024 22:55:40.285","15.841083728311167178","1703","3015.411486776172751"
"08/01/2024 22:55:41.329","12.452284250103085483","1683","1742.5078077753696562"
"08/01/2024 22:55:42.351","13.43784854165280862","1659","1543.9237235210282506"
"08/01/2024 22:55:43.368","12.781571501709754202","1646","1614.4286109200681949"
"08/01/2024 22:55:44.405","11.308184366622974437","1641","1426.1119207077804276"
"08/01/2024 22:55:45.479","18.701845303789198738","1624","1427.058357710986229"
"08/01/2024 22:55:46.604","19.459843722324730919","1619","1471.2849526971328942"
"08/01/2024 22:55:47.746","21.007237952503345468","1610","1593.5807750097976623"
"08/01/2024 22:55:48.884","19.654059662538479358","1596","1554.3908252679382258"
"08/01/2024 22:55:50.019","18.602477535522222496","1591","1318.3379209232593894"
"08/01/2024 22:55:51.149","18.452478151235084169","1590","1325.6479818437328504"
"08/01/2024 22:55:52.279","20.124620094691515249","1592","1150.2200410047928472"
"08/01/2024 22:55:53.404","19.426689667883255908","1592","1455.4005721021737827"
"08/01/2024 22:55:54.541","22.20277900195520715","1585","1536.3227107922648429"
"08/01/2024 22:55:55.676","20.855717997366784999","1579","1695.9033122873802313"
"08/01/2024 22:55:56.860","24.126266054195944832","1579","1266.546205835353021"
"08/01/2024 22:55:58.098","28.212988731820033195","1579","1327.3391583179250119"
"08/01/2024 22:55:59.361","26.066733610400138588","1575","1490.0371148424164858"
"08/01/2024 22:56:00.606","26.398337466392696626","1575","1551.0146128806707111"
"08/01/2024 22:56:01.847","28.09314220860492739","1575","1282.7052192853825545"
"08/01/2024 22:56:03.091","28.240243960186916183","1547","1531.594214280147753"
"08/01/2024 22:56:04.341","26.578122301823960072","1542","1431.2010989714847256"
"08/01/2024 22:56:05.592","26.338293867438732576","1541","1497.3999872392012094"
"08/01/2024 22:56:06.830","28.375664461763051349","1542","1492.1289694124620837"
"08/01/2024 22:56:08.084","25.083717841706874907","1542","1426.9807401293301155"
"08/01/2024 22:56:09.377","29.741255767490613948","1542","1523.2563980819934386"
"08/01/2024 22:56:10.742","33.899195562296924322","1541","1670.4989089554001112"
"08/01/2024 22:56:12.138","33.962758828377751286","1542","1455.9099643302058666"
"08/01/2024 22:56:13.494","33.429921546576068181","1541","1623.219404717678799"
"08/01/2024 22:56:14.868","33.505733756248687882","1535","1512.5067268188665821"
"08/01/2024 22:56:16.240","33.663793684638619652","1534","1511.9040474190628629"
"08/01/2024 22:56:17.611","35.58461714141449761","1533","1375.3832229072777409"
"08/01/2024 22:56:18.975","34.002245588974531643","1529","1544.8857100984798763"
"08/01/2024 22:56:20.364","33.601498648837768712","1523","1287.5371338535444465"
"08/01/2024 22:56:21.710","33.72274711771153477","1522","1350.6344628255394582"
"08/01/2024 22:56:23.142","34.916310745564182128","1515","1209.7065975413388514"
"08/01/2024 22:56:24.655","40.770999919859420402","1508","1390.3166969008523211"
"08/01/2024 22:56:26.158","44.104719850002403803","1507","3720.2759732060276292"
"08/01/2024 22:56:27.637","40.04445960824914863","1501","2493.3999874570126849"
"08/01/2024 22:56:29.158","40.43668894898640076","1497","1230.0781834536826409"
"08/01/2024 22:56:30.652","40.357287721667475466","1497","1243.8675868737350356"
"08/01/2024 22:56:32.145","39.831930218131631705","1490","1189.1422581420119968"
"08/01/2024 22:56:33.654","41.644554637464416658","1488","1598.2174706836922269"
"08/01/2024 22:56:35.158","40.368813830259220765","1484","1638.6778233730713055"
"08/01/2024 22:56:36.659","38.471995352838852966","1477","1589.162730263578851"
"08/01/2024 22:56:38.157","40.689538123276761894","1475","1421.0940764278595907"
"08/01/2024 22:56:39.663","38.116521989231976875","1471","1185.4869696552195819"
"08/01/2024 22:56:41.151","39.746889517664953928","1468","1365.3997222813268309"
"08/01/2024 22:56:42.646","39.109449909492695951","1466","1466.328749100218829"
"08/01/2024 22:56:44.144","38.980750477439642054","1463","1345.893537618074788"
"08/01/2024 22:56:45.654","39.207843328916816006","1465","1272.8562656126107413"
"08/01/2024 22:56:47.145","41.4637345033879825","1453","1893.4700008623128724"
"08/01/2024 22:56:48.653","38.363511662990987361","1454","1224.3086634308847351"
"08/01/2024 22:56:50.155","40.174366065525376257","1452","1346.1723815270720479"
"08/01/2024 22:56:51.651","38.629046642707557169","1452","1324.2689579226318983"
"08/01/2024 22:56:53.144","39.437094561836957496","1451","1481.3799274826387773"
"08/01/2024 22:56:54.642","38.970569334273861273","1451","1412.4800683925054727"
"08/01/2024 22:56:56.169","38.877334834785685302","1451","1389.8509321165636266"
"08/01/2024 22:56:57.645","39.382643482937197632","1443","1609.3011904958339073"
"08/01/2024 22:56:59.145","38.825993468419206067","1443","1348.9449095688084981"
"08/01/2024 22:57:00.645","40.228069387051355932","1443","1270.7449361365486311"
"08/01/2024 22:57:02.139","39.18075782713585653","1442","1390.4917053558108364"
"08/01/2024 22:57:03.659","39.498931013192198236","1441","1424.071542829641885"
"08/01/2024 22:57:05.150","38.152360515165426591","1440","1442.5492432253790867"
"08/01/2024 22:57:06.659","39.298666349470046555","1441","1500.4775195178838203"
"08/01/2024 22:57:08.160","38.846620045067169258","1441","1412.3347903137621415"
"08/01/2024 22:57:09.659","39.564912718730006702","1431","1506.3588072562827165"
"08/01/2024 22:57:11.167","38.858903360689389217","1424","1343.2974965124403752"
"08/01/2024 22:57:12.651","39.594984860749008249","1421","1367.6534778810880653"
"08/01/2024 22:57:14.159","38.992091642719032052","1414","1494.5611209327812503"
"08/01/2024 22:57:15.662","39.44804596474565983","1412","1353.5591362994091469"
"08/01/2024 22:57:17.161","38.109827811989447355","1410","1284.4444093758049803"
"08/01/2024 22:57:18.660","38.863573398928842551","1407","1472.720261595192369"
"08/01/2024 22:57:20.162","39.286139821376195869","1404","1511.222095882503254"
"08/01/2024 22:57:21.642","39.713302261218387912","1398","1339.7671885948313957"
"08/01/2024 22:57:23.171","40.321562801443867841","1388","1228.0613090681267749"
"08/01/2024 22:57:24.655","41.301546231105902507","1388","1677.1328439659616834"
"08/01/2024 22:57:26.148","40.236459452964723482","1385","1270.7411891349322559"
"08/01/2024 22:57:27.649","41.170024219374326435","1384","1496.9679394696611325"
"08/01/2024 22:57:29.143","39.476513888792212015","1385","1340.8123094598824991"
"08/01/2024 22:57:30.659","39.946574820489225033","1385","1169.3771441471385515"
"08/01/2024 22:57:32.153","37.76603919995651637","1386","1301.5067798676755046"
"08/01/2024 22:57:33.652","38.275185289862136528","1387","1181.9788425787178312"
"08/01/2024 22:57:35.156","41.93080412669552004","1390","1365.7774703225441044"
"08/01/2024 22:57:36.659","37.520365976658631268","1390","1231.4093738900032804"
"08/01/2024 22:57:38.140","39.580161851429487285","1390","1332.0962755055538764"
"08/01/2024 22:57:39.641","40.913951894568256762","1390","1308.6484279036610587"
"08/01/2024 22:57:41.190","38.983734051860885472","1379","1277.8920033025610792"
"08/01/2024 22:57:42.655","40.127296039587733389","1371","1281.2907721193173529"
"08/01/2024 22:57:44.163","38.89604111303027878","1371","1271.3568284455786852"
"08/01/2024 22:57:45.639","38.580862454137268003","1371","1421.8890151547127516"
"08/01/2024 22:57:47.160","39.779855731821392339","1369","1493.503506038886826"
"08/01/2024 22:57:48.663","39.462089988449889688","1369","1471.8349660889223287"
"08/01/2024 22:57:50.157","39.574889791289336927","1372","1618.1514378682613824"
"08/01/2024 22:57:51.663","39.818086927718155721","1372","1417.8191591575684924"
"08/01/2024 22:57:53.139","39.01175810447886505","1372","1482.0007050176193388"
"08/01/2024 22:57:54.640","40.557988117565948016","1388","1886.0315749042583775"
"08/01/2024 22:57:56.147","39.853383621324731223","1379","1574.0096341344110442"
"08/01/2024 22:57:57.649","39.676866362808915767","1379","1552.1837897476164017"
"08/01/2024 22:57:59.154","38.21740085078647553","1378","1476.0248967479280964"
"08/01/2024 22:58:00.642","40.386707114377465189","1376","1338.4413477034424886"
"08/01/2024 22:58:02.161","38.941274240524279548","1375","1187.7707752354922377"
"08/01/2024 22:58:03.655","40.90777439325399456","1377","1362.0734177691429068"
"08/01/2024 22:58:05.163","38.362244859059003943","1381","1628.2973642544914128"
"08/01/2024 22:58:06.657","39.981069438792815163","1377","1515.7298404917835342"
"08/01/2024 22:58:08.154","40.371115075481888823","1378","1707.5355867531673084"
"08/01/2024 22:58:09.656","41.867260454375177403","1378","1223.5494960786888896"
"08/01/2024 22:58:11.159","39.692947432080785575","1375","1357.5072695461844887"
"08/01/2024 22:58:12.660","39.756465526430226021","1374","1248.6987730311809628"
"08/01/2024 22:58:14.156","41.797485186848390981","1373","1571.643967709093431"
"08/01/2024 22:58:15.652","38.886885353752539629","1373","1379.0802045805892249"
"08/01/2024 22:58:17.153","39.754904282719479625","1373","1577.6830434765654445"
"08/01/2024 22:58:18.641","38.957965894408928875","1373","1442.195184337941555"
"08/01/2024 22:58:20.159","38.377380922975589783","1377","1525.6538396314210786"
"08/01/2024 22:58:21.658","40.071717499301954035","1374","1567.3554762220071552"
"08/01/2024 22:58:23.152","40.236547486562436404","1374","1478.4189943741844218"
"08/01/2024 22:58:24.667","39.045420139656826564","1373","1195.4035840102578732"
"08/01/2024 22:58:26.164","39.334737807357278427","1373","1356.9102153724718391"
"08/01/2024 22:58:27.642","40.404550626234424726","1373","1396.5966248610629918"
"08/01/2024 22:58:29.145","40.850161873472458751","1371","1409.6706805482431264"
"08/01/2024 22:58:30.644","38.487564429167598234","1371","1323.632970705327125"
"08/01/2024 22:58:32.170","40.109784232403754345","1371","1200.9663946605544425"
"08/01/2024 22:58:33.645","38.985934837192594671","1370","1207.8014211796723885"
"08/01/2024 22:58:35.166","40.159070639290526117","1372","1310.1469156031116654"
"08/01/2024 22:58:36.654","39.608294398083032206","1373","1505.406203060038024"
"08/01/2024 22:58:38.152","39.507512048935467419","1373","1542.3370003339225605"
"08/01/2024 22:58:39.674","38.023575180559930686","1373","1218.3910264959172309"
"08/01/2024 22:58:41.158","40.365177733238645885","1374","1428.86749500503538"
"08/01/2024 22:58:42.647","39.398221175773386449","1376","1455.0922896813026455"
"08/01/2024 22:58:44.160","39.211312149320264098","1375","1542.5664061950101313"
"08/01/2024 22:58:45.661","40.403151080620624214","1374","1236.0072222854403208"
"08/01/2024 22:58:47.178","39.3384973409209735","1371","1273.7465216731729925"
"08/01/2024 22:58:48.658","39.03356781377270579","1369","1286.3203028782556885"
"08/01/2024 22:58:50.157","39.677648200679406898","1368","1427.598987444426939"
"08/01/2024 22:58:51.654","40.782199425745702115","1365","1520.0964455661869579"
"08/01/2024 22:58:53.155","42.994277629525655016","1360","3315.5768222454275929"
"08/01/2024 22:58:54.653","44.072506980168512314","1356","3013.3029521965299864"
"08/01/2024 22:58:56.147","42.859667716463000886","1355","3741.5954838681141155"
"08/01/2024 22:58:57.662","43.925653208422332341","1352","6116.3580952954134773"
"08/01/2024 22:58:59.156","44.161709642422039224","1360","4407.2132760459089695"
"08/01/2024 22:59:00.667","44.451508352773963395","1360","5311.6642282711000007"
"08/01/2024 22:59:02.152","42.241210147099273797","1361","2380.2488508192941481"
